DateTime,VehicleID,X,Y,Longitude,Latitude,Speed,Acceleration,FuelConsumption,CO2Emission,TravelTime,ActionId,ActionName,ActionParam,ActionDuration,LaneMaxSpeed,Neighbors,AllowedSpeed,VehicleAdded,VehicleAddedAhead,VehicleAddedBehind,ActionVehicleAhead,ActionVehicleBehind
54,veh1,540.3306849549219,738.2366473368523,1.4682131379370085,43.56648836543296,2.8763935607203672,-1.5009022414382676,178618.7419080164,560021.4151989436,65.0,1,accelerate,9.155450728240814,17,16.66,3,15.632078,4,1,3,1,2
64,veh1,601.1721706205426,648.8281573268455,1.46898665834034,43.56569369211159,11.570636014382963,-1.858464084114635,235224.06781937554,737495.2867513611,81.0,1,accelerate,5.19883914025115,19,16.66,3,15.632078,12,7,5,1,2
30,veh1,624.1008720336354,571.118547058577,1.4692881956500354,43.56499803085271,5.642813198516851,0.9131254382743537,156328.94559211106,490136.5230000738,100.0,3,stop,0.0,20,27.78,5,18.766000000000002,8,2,6,0,2
28,veh1,618.6323931808502,569.9195970775072,1.469220778422423,43.564986332622354,4.729687760242498,-1.0816698189513199,178594.92125956772,559946.7233375667,82.0,1,accelerate,5.340891517447816,6,27.78,4,18.766000000000002,5,3,2,0,2
50,veh1,556.9332625479465,713.5177680995058,1.468424293353063,43.56626862543559,8.43522945256284,-1.8581142099556072,163745.51277756444,513389.05711587594,98.0,3,stop,0.0,16,16.66,1,15.632078,7,1,6,2,1
52,veh1,604.2458538478702,644.5372925435122,1.4690256841511296,43.5656555797508,11.443627958741615,-3.291468669714064,259831.7305885748,814648.8970879181,69.0,1,accelerate,9.757349529590064,18,16.66,3,15.632078,6,4,2,2,1
15,veh1,0.0,0.0,0.0,0.0,0.0,0.0,163891.51962488165,513845.24112287816,106.0,0,Aucune,0.0,0,0.0,0,0.0,15,7,8,0,0
28,veh1,610.9477823148693,563.1488966330807,1.4691271995450608,43.56492411575412,6.876036279587264,0.7648424822000823,254139.96129005667,796803.6343676652,74.0,1,accelerate,8.13444245643979,17,27.78,4,18.766000000000002,4,2,2,1,1
21,veh1,610.7234293121131,562.8653111919838,1.4691244870904454,43.5649215260138,10.340651383662035,-2.8115414436029305,142033.0339755918,445314.26832132536,73.0,2,decelerate,8.745679356079696,12,27.78,2,18.766000000000002,0,0,0,0,1
28,veh1,618.0541632664739,569.6717842570603,1.4692136774066975,43.56498400620929,5.118084809787937,-2.5153084003492747,139089.13852877344,436082.8989877749,89.0,2,decelerate,13.455940587570558,18,27.78,2,18.766000000000002,3,3,0,0,2
63,veh1,578.6251561340324,681.2551967297414,1.4687001658765737,43.56598182842934,11.020884158094654,0.11108219168252553,258354.22790165496,810016.1570296725,73.0,1,accelerate,9.171009665272035,17,16.66,4,15.632078,9,6,3,1,3
54,veh1,542.7194980690961,734.5670715107594,1.4682435452817528,43.566455731952566,6.696979401401315,2.7126315464477138,237259.10296476257,743876.9572975305,68.0,1,accelerate,6.388785109948797,20,16.66,2,15.632078,7,2,5,1,2
49,veh1,642.7733849863171,601.3042450385597,1.4695124496586054,43.565272826732055,14.076015870235167,1.2024653447918379,163521.50125263643,512686.2322805604,104.0,3,stop,0.0,19,16.66,1,15.632078,12,4,8,2,2
59,veh1,510.67670652545047,807.7320892943095,1.467830204316205,43.56710897201111,17.602663928613527,9.314520798762072,201004.76254472035,630208.7481322326,71.0,1,accelerate,4.391976825888971,11,16.66,1,15.632078,1,1,0,0,1
24,veh1,531.5982788046049,502.56912802827264,1.4681588080331434,43.564365679776664,5.522272503611432,-2.2623677940030715,137213.39561807402,430201.54736578005,97.0,2,decelerate,9.780825277119469,6,27.78,3,18.766000000000002,7,6,1,3,1
43,veh1,624.2567666840198,616.602038706166,1.4692797566493574,43.56540745261864,16.79547089658119,0.8482854091562331,170784.42218383995,535459.1616480196,91.0,3,stop,0.0,14,16.66,3,15.632078,3,2,1,2,0
26,veh1,554.1032884641429,525.6229401609686,1.4684321208373643,43.56457691951808,9.094752245132158,0.3428024133719898,151636.62618875646,475421.5863702928,99.0,2,decelerate,10.046814041850274,16,27.78,1,18.766000000000002,10,4,6,4,0
61,veh1,555.8843039072575,715.0450416215848,1.4684109603649647,43.56628219839884,14.128487746945057,0.8867812233668548,145288.61665403366,455517.79599320266,95.0,2,decelerate,13.797036736244385,19,16.66,1,15.632078,9,4,5,3,1
25,veh1,599.8378337226909,555.7463221996057,1.4689913651212165,43.564855643422696,5.947498954623056,-3.2344896623065864,163462.84870194545,512502.64417244855,100.0,2,decelerate,2.284824407141474,8,27.78,4,18.766000000000002,7,3,4,1,2
60,veh1,612.6081003651792,632.8635882490488,1.4691318573172496,43.565551891388964,15.661040431978748,-0.7286755251822932,265162.8807454637,831363.5327649612,76.0,1,accelerate,8.533131496530125,19,16.66,3,15.632078,11,7,4,2,1
61,veh1,544.1725044499236,732.3350354177699,1.4682620406705256,43.56643588248624,9.240711504154554,-0.2136640661533349,175793.11894850616,551157.770642499,109.0,2,decelerate,12.370957423453,6,16.66,2,15.632078,9,3,6,1,1
64,veh1,542.6596894355825,734.6589465571709,1.4682427839744903,43.56645654899602,7.2461991571784585,-0.9262160105070594,138580.213518979,434485.7543542305,98.0,2,decelerate,6.5025962800061725,14,16.66,3,15.632078,6,4,2,2,1
64,veh1,592.9610663678294,660.2908668725132,1.4688824036973658,43.56579550623131,12.263543858113232,2.581472409638108,222803.55996470782,698551.764122723,92.0,1,accelerate,5.937886923729173,10,16.66,3,15.632078,13,3,10,1,2
47,veh1,602.9498221202529,557.5676793256642,1.4690294709285505,43.56487255337158,2.645836435021257,-3.032678529013267,175441.34511749845,550057.616126062,105.0,3,stop,0.0,5,27.78,6,18.766000000000002,15,10,5,2,2
64,veh1,484.4848394079629,793.8194444433128,1.467509157547728,43.56697939826083,12.22035228052858,-1.2002141501184003,166848.79717166035,523119.99881244334,93.0,3,stop,0.0,15,16.66,1,15.632078,1,1,0,1,0
36,veh1,614.9345308490668,629.6158890244069,1.469161395306194,43.56552304460445,14.227623251903804,-0.6643811543472111,158194.68235325915,495987.2777108563,63.0,1,accelerate,4.921070990154796,5,16.66,2,15.632078,0,0,0,1,0
62,veh1,611.6830714924253,634.1549294576604,1.4691201124956663,43.565563361365555,17.412745763253422,3.240126633318141,143194.26842737378,448951.5767181428,101.0,2,decelerate,12.626624593048438,8,16.66,3,15.632078,14,8,6,2,0
44,veh1,642.9826037033034,601.1550441332433,1.4695150734538203,43.56527151845421,13.777676246517952,0.8981165091856713,173184.0614265475,542981.3760951714,101.0,3,stop,0.0,14,16.66,1,15.632078,4,4,0,1,0
66,veh1,619.4738491477702,623.2789962518935,1.4692190295852352,43.5654667588944,14.62009376846213,-0.8893402838180684,230911.2312382221,723972.0679073161,86.0,1,accelerate,8.76801812887604,17,16.66,3,15.632078,13,8,5,2,0
22,veh1,529.0175719058515,498.9538756947048,1.4681276883342038,43.56433271087304,7.366641837022739,2.8048076191416573,228036.3592372099,714959.4904402335,85.0,1,accelerate,3.3747302871528975,14,27.78,3,18.766000000000002,7,6,1,2,2
13,veh1,523.5117647182695,491.2409183291491,1.4680612961485642,43.56426237336321,6.883536400273442,6.883536400273442,206687.07342988322,648022.3225315555,85.0,1,accelerate,4.697202166956716,7,27.78,1,18.766000000000002,0,0,0,0,1
55,veh1,540.8759604169157,737.3990223079117,1.4682200787838333,43.56648091644746,3.0317256515015187,-3.276747997392816,160273.23644056707,502502.69551236887,87.0,3,stop,0.0,6,16.66,2,15.632078,4,3,1,1,2
19,veh1,0.0,0.0,0.0,0.0,0.0,0.0,155678.78165527916,488096.69010064757,99.0,0,Aucune,0.0,0,0.0,0,0.0,9,7,2,0,0
15,veh1,0.0,0.0,0.0,0.0,0.0,0.0,156192.6388674376,489708.09344476287,89.0,0,Aucune,0.0,0,0.0,0,0.0,8,3,5,0,0
59,veh1,601.2611510183001,648.7039406047871,1.4689877881035756,43.565692588792814,14.625292405536946,3.5922095835188124,263675.30257123377,826694.7806389816,95.0,1,accelerate,8.678934561996115,18,16.66,2,15.632078,12,5,7,1,1
66,veh1,595.1674567808542,657.2107437038795,1.4689104178015402,43.56576814796033,15.691550159066917,-0.9884605696424842,151836.99745782826,476051.8272876624,105.0,3,stop,0.0,17,16.66,3,15.632078,15,9,6,1,3
66,veh1,547.702972368945,726.911706295217,1.4683069801170472,43.5663876528813,10.141895810448618,3.468696886156822,161243.60652331333,505544.459395482,105.0,3,stop,0.0,17,16.66,3,15.632078,9,4,5,3,1
60,veh1,485.8140104342004,796.8103380417376,1.4675249283224463,43.56700653979278,17.928383283255624,4.064043485559523,215119.75246641724,674464.2933392825,69.0,1,accelerate,9.269028472454579,11,12.14,1,11.390962,0,0,0,2,0
25,veh1,539.6010185442914,513.7799801916133,1.4682553100436244,43.56446791588164,6.792262619803964,-2.4252720268252954,167062.57910002107,523785.877726679,102.0,2,decelerate,5.01181476176175,19,27.78,3,18.766000000000002,12,7,5,2,3
42,veh1,596.3091135206632,553.4371202802763,1.4689482121472175,43.56483427328639,6.8649791695787235,2.1218497350708008,157256.5856404971,493041.2772588252,103.0,2,decelerate,7.484573162897423,18,27.78,5,18.766000000000002,12,8,4,2,2
57,veh1,594.045465738591,658.7770442932375,1.4688961721056204,43.56578206015683,16.507487363037523,-0.7706820135045298,199736.07579300285,626230.2069508727,84.0,1,accelerate,5.942006396763297,7,16.66,3,15.632078,8,6,2,2,2
15,veh1,524.1703528068654,492.16351908063547,1.46806923777396,43.56427078692645,8.017058921977878,8.017058921977878,149808.56081520463,469693.4548065696,85.0,3,stop,0.0,5,27.78,3,18.766000000000002,6,3,3,2,1
38,veh1,577.9684554782209,541.4274032330062,1.4687239251341573,43.564723132956146,7.2641810077778555,0.9175282549610513,267780.4393075155,839565.7826558643,95.0,1,accelerate,4.805040958387452,17,27.78,5,18.766000000000002,14,9,5,3,1
64,veh1,434.2657333341047,759.7559494921678,1.4668952877748898,43.56666445763163,14.187130808535965,-3.260714584030211,167408.49272370627,524871.3309208589,83.0,1,accelerate,8.298019921844585,7,16.66,1,15.632078,1,0,1,0,1
47,veh1,552.4999018473534,719.9540102811758,1.4683679465013153,43.56632582253131,10.508105123250239,-2.1933661778307396,233479.18276913045,732023.5548127779,83.0,1,accelerate,5.0013702973363525,10,16.66,2,15.632078,7,1,6,2,0
21,veh1,544.5764718033678,518.6495618775193,1.4683157864313514,43.564512572159074,8.027790848645068,-1.2666080129062358,177860.44146973314,557644.0276832165,102.0,3,stop,0.0,20,27.78,4,18.766000000000002,11,5,6,2,2
57,veh1,661.405741555993,593.6756026898036,1.4697448265025388,43.56520724941326,9.55245055426696,-0.057434853088730975,152107.24221155993,476898.7352421094,104.0,3,stop,0.0,9,44.44,1,18.766000000000002,10,7,3,4,0
29,veh1,680.133503175751,565.0355091754798,1.469983171515228,43.5649525637378,18.46737327327393,-0.13156999368220568,252070.18528830842,790315.6182675933,64.0,1,accelerate,3.839293749510908,12,16.66,1,15.632078,0,0,0,0,1
26,veh1,524.2873729255826,492.327449846067,1.4680706488685644,43.56427228187625,4.743568283594998,1.2686695991884096,162873.9986398817,510657.5722159665,100.0,3,stop,0.0,18,27.78,4,18.766000000000002,13,8,5,4,1
31,veh1,634.4981261582592,564.1179018753206,1.4694184919139206,43.56493674162839,10.816506193167932,6.629605444613845,244650.62393547862,767052.1848225216,64.0,1,accelerate,4.118664552003313,18,16.66,1,15.632078,3,2,1,2,0
53,veh1,570.4882270762189,693.408762742845,1.4685966708598803,43.56608987295086,10.449292422510736,-3.592032538051951,139922.473207088,438695.942038653,88.0,2,decelerate,8.979372995829149,7,16.66,3,15.632078,5,3,2,0,4
57,veh1,667.6263687481908,544.7778955138332,1.469832970684434,43.56476815291959,13.781840139240028,-1.9849088803944497,151738.9272372697,475743.24071151466,106.0,3,stop,0.0,6,16.66,1,15.632078,14,7,7,0,2
44,veh1,613.4224867170224,631.7267041075462,1.4691421973393273,43.56554179333289,16.60914747153209,0.1319484347972093,173686.84119205296,544559.6256623857,91.0,3,stop,0.0,15,16.66,2,15.632078,5,2,3,1,0
39,veh1,587.203676739191,668.4420560806352,1.4688092771692154,43.56586792021662,15.956536682028325,-1.5174014738295227,166580.1260727614,522277.99906019616,76.0,3,stop,0.0,5,16.66,2,15.632078,0,0,0,0,1
50,veh1,648.1550436199418,597.466546216779,1.4695799405411665,43.56523917563357,17.013926589101555,4.667730405584049,232134.35694906797,727804.895616113,98.0,1,accelerate,4.39949613396541,11,18.76,1,17.602508,9,6,3,3,0
56,veh1,535.3928731228083,746.1778697867957,1.4681502029100013,43.566559025015756,4.732650328836427,-1.248662592990736,157797.1552836023,494739.51589040377,101.0,3,stop,0.0,18,16.66,2,15.632078,4,2,2,0,3
22,veh1,554.8898554108337,526.1806718123278,1.4684417299284775,43.56458207010464,12.235682633559197,5.716461542088661,176589.3548401306,553656.5272983207,99.0,2,decelerate,11.875408876219266,9,27.78,1,18.766000000000002,7,5,2,4,0
27,veh1,606.0769520434832,559.0429317437922,1.4690678430942807,43.564886350537485,7.623155835505861,0.24451981618883778,165628.5603729345,519293.3654654846,98.0,3,stop,0.0,18,27.78,3,18.766000000000002,3,1,2,1,1
41,veh1,626.226882659705,613.8517548825138,1.4693047705015692,43.56538302395379,16.84258233462423,2.3542542395369814,161263.87037658336,505609.51513262535,84.0,3,stop,0.0,6,16.66,2,15.632078,4,1,3,1,0
67,veh1,558.7099713320085,710.9308974860367,1.4684468765338674,43.56624563577124,11.753948933474515,3.5701298961156738,150272.89078085247,471148.5520157698,100.0,3,stop,0.0,14,16.66,1,15.632078,11,6,5,4,0
55,veh1,569.052004607831,695.555273680368,1.4685784029554143,43.56610895544955,14.300952786859327,-1.1934464594624252,242037.0832818055,758854.5529007257,83.0,1,accelerate,5.409185152944394,13,16.66,2,15.632078,6,3,3,0,3
59,veh1,563.2301447134602,704.2671215798583,1.468504349748959,43.56618640500684,8.466300244313713,-3.1359011953209155,160052.91529819113,501811.1266404162,101.0,3,stop,0.0,10,16.66,2,15.632078,9,5,4,0,4
15,veh1,523.8827351049226,491.7606021245774,1.4680657695177568,43.56426711256652,7.522028494859114,7.522028494859114,198894.73366667566,623593.5441002822,56.0,1,accelerate,6.283888908272788,17,27.78,3,18.766000000000002,2,0,2,2,0
29,veh1,618.3911541308476,569.8162089132204,1.4692178158598088,43.56498536203673,4.467218816491948,-1.3441387627018697,154172.20086281607,483373.699692127,100.0,3,stop,0.0,19,27.78,3,18.766000000000002,4,3,1,0,2
68,veh1,535.226739913447,746.4532119372194,1.468148083590258,43.5665614758021,3.1796676447535765,-3.8734053914971196,141986.9223029199,445168.3946479263,88.0,2,decelerate,10.621994163159126,9,16.66,3,15.632078,7,6,1,1,1
51,veh1,633.0033539324808,568.6286959272378,1.4693989609444185,43.56497709542951,7.688232721362526,2.9333801961485335,219593.58303671674,688487.4863550306,97.0,1,accelerate,3.560448739986719,15,12.66,1,11.878878,13,6,7,1,1
44,veh1,600.5428267504191,649.7067219833823,1.4689786677076835,43.56570149570534,16.014889266202815,0.49336870128356125,226548.8310101204,710297.7779288698,76.0,1,accelerate,8.313268281699788,6,16.66,2,15.632078,3,2,1,1,1
